geneID	chr	anticage	anticage_zone	batch	batch_zone
ENSDARG00000032369	chr20	20932771	chr20:20932621-20932921	20932774	chr20:20932624-20932924
ENSDARG00000030107	chr20	21672943	chr20:21672793-21673093	21672943	chr20:21672793-21673093
ENSDARG00000030107	chr20	21672943	chr20:21672793-21673093	21806068	chr20:21805918-21806218
ENSDARG00000030107	chr20	21806072	chr20:21805922-21806222	21672943	chr20:21672793-21673093
ENSDARG00000030107	chr20	21806072	chr20:21805922-21806222	21806068	chr20:21805918-21806218
ENSDARG00000009689	chr20	21994811	chr20:21994661-21994961	21994782	chr20:21994632-21994932
ENSDARG00000034600	chr20	22193139	chr20:22192989-22193289	22193119	chr20:22192969-22193269
ENSDARG00000070494	chr20	22476220	chr20:22476070-22476370	22476220	chr20:22476070-22476370
ENSDARG00000043322	chr20	22484622	chr20:22484472-22484772	22484622	chr20:22484472-22484772
ENSDARG00000043328	chr20	22798745	chr20:22798595-22798895	22798743	chr20:22798593-22798893
ENSDARG00000015611	chr20	23026224	chr20:23026074-23026374	23026224	chr20:23026074-23026374
ENSDARG00000092394	chr20	23226442	chr20:23226292-23226592	23226400	chr20:23226250-23226550
ENSDARG00000052334	chr20	23253623	chr20:23253473-23253773	23253623	chr20:23253473-23253773
ENSDARG00000019706	chr20	23426340	chr20:23426190-23426490	23426340	chr20:23426190-23426490
ENSDARG00000032114	chr20	23472338	chr20:23472188-23472488	23472338	chr20:23472188-23472488
ENSDARG00000032237	chr20	23494707	chr20:23494557-23494857	23494696	chr20:23494546-23494846
ENSDARG00000021827	chr20	23876295	chr20:23876145-23876445	23876284	chr20:23876134-23876434
ENSDARG00000008976	chr20	23946271	chr20:23946121-23946421	23946271	chr20:23946121-23946421
ENSDARG00000004074	chr20	24122828	chr20:24122678-24122978	24122828	chr20:24122678-24122978
ENSDARG00000020469	chr20	24183368	chr20:24183218-24183518	24183368	chr20:24183218-24183518
ENSDARG00000004635	chr20	24963054	chr20:24962904-24963204	24963054	chr20:24962904-24963204
ENSDARG00000011885	chr20	25445245	chr20:25445095-25445395	25445245	chr20:25445095-25445395
ENSDARG00000033539	chr20	25626063	chr20:25625913-25626213	25626065	chr20:25625915-25626215
ENSDARG00000033539	chr20	25626063	chr20:25625913-25626213	25626468	chr20:25626318-25626618
ENSDARG00000033539	chr20	25626063	chr20:25625913-25626213	25631258	chr20:25631108-25631408
ENSDARG00000033539	chr20	25631261	chr20:25631111-25631411	25626065	chr20:25625915-25626215
ENSDARG00000033539	chr20	25631261	chr20:25631111-25631411	25626468	chr20:25626318-25626618
ENSDARG00000033539	chr20	25631261	chr20:25631111-25631411	25631258	chr20:25631108-25631408
ENSDARG00000043004	chr20	25645151	chr20:25645001-25645301	25645151	chr20:25645001-25645301
ENSDARG00000043019	chr20	25878601	chr20:25878451-25878751	25878605	chr20:25878455-25878755
ENSDARG00000010831	chr20	25934451	chr20:25934301-25934601	25934451	chr20:25934301-25934601
ENSDARG00000056099	chr20	26047721	chr20:26047571-26047871	26047739	chr20:26047589-26047889
ENSDARG00000056121	chr20	26060155	chr20:26060005-26060305	26060155	chr20:26060005-26060305
ENSDARG00000055676	chr20	26391948	chr20:26391798-26392098	26391948	chr20:26391798-26392098
ENSDARG00000055678	chr20	26420916	chr20:26420766-26421066	26420916	chr20:26420766-26421066
ENSDARG00000055678	chr20	26420916	chr20:26420766-26421066	26467296	chr20:26467146-26467446
ENSDARG00000055678	chr20	26467296	chr20:26467146-26467446	26420916	chr20:26420766-26421066
ENSDARG00000055678	chr20	26467296	chr20:26467146-26467446	26467296	chr20:26467146-26467446
ENSDARG00000042221	chr20	26531826	chr20:26531676-26531976	26531826	chr20:26531676-26531976
ENSDARG00000042231	chr20	26537172	chr20:26537022-26537322	26537130	chr20:26536980-26537280
ENSDARG00000055610	chr20	26624007	chr20:26623857-26624157	NA	chr20:NA-NA
ENSDARG00000055610	chr20	26624007	chr20:26623857-26624157	26624007	chr20:26623857-26624157
ENSDARG00000026629	chr20	26822502	chr20:26822352-26822652	26822502	chr20:26822352-26822652
ENSDARG00000042345	chr20	27092286	chr20:27092136-27092436	27092297	chr20:27092147-27092447
ENSDARG00000003069	chr20	27190370	chr20:27190220-27190520	27190370	chr20:27190220-27190520
ENSDARG00000003069	chr20	27190483	chr20:27190333-27190633	27190370	chr20:27190220-27190520
ENSDARG00000005924	chr20	27381688	chr20:27381538-27381838	27381684	chr20:27381534-27381834
ENSDARG00000070432	chr20	28352379	chr20:28352229-28352529	28352379	chr20:28352229-28352529
ENSDARG00000070433	chr20	28361562	chr20:28361412-28361712	28361562	chr20:28361412-28361712
ENSDARG00000110654	chr20	28434013	chr20:28433863-28434163	28434013	chr20:28433863-28434163
ENSDARG00000020134	chr20	28768025	chr20:28767875-28768175	28768025	chr20:28767875-28768175
ENSDARG00000024844	chr20	28842537	chr20:28842387-28842687	28842537	chr20:28842387-28842687
ENSDARG00000027734	chr20	28884813	chr20:28884663-28884963	28884832	chr20:28884682-28884982
ENSDARG00000030116	chr20	28931866	chr20:28931716-28932016	28931941	chr20:28931791-28932091
ENSDARG00000010785	chr20	29051695	chr20:29051545-29051845	29051695	chr20:29051545-29051845
ENSDARG00000071331	chr20	29420680	chr20:29420530-29420830	29420680	chr20:29420530-29420830
ENSDARG00000042535	chr20	29483510	chr20:29483360-29483660	29483510	chr20:29483360-29483660
ENSDARG00000030844	chr20	29505792	chr20:29505642-29505942	29505761	chr20:29505611-29505911
ENSDARG00000028937	chr20	29532989	chr20:29532839-29533139	29532994	chr20:29532844-29533144
ENSDARG00000027649	chr20	29633481	chr20:29633331-29633631	29633531	chr20:29633381-29633681
ENSDARG00000008119	chr20	29683785	chr20:29683635-29683935	29683785	chr20:29683635-29683935
ENSDARG00000029544	chr20	29787226	chr20:29787076-29787376	29787226	chr20:29787076-29787376
ENSDARG00000042557	chr20	29864524	chr20:29864374-29864674	29864546	chr20:29864396-29864696
ENSDARG00000095743	chr20	30035329	chr20:30035179-30035479	30035331	chr20:30035181-30035481
ENSDARG00000042566	chr20	30377188	chr20:30377038-30377338	30376426	chr20:30376276-30376576
ENSDARG00000042566	chr20	30377188	chr20:30377038-30377338	30377188	chr20:30377038-30377338
ENSDARG00000042630	chr20	30900948	chr20:30900798-30901098	30900951	chr20:30900801-30901101
ENSDARG00000007127	chr20	30931116	chr20:30930966-30931266	30931166	chr20:30931016-30931316
ENSDARG00000042642	chr20	30938192	chr20:30938042-30938342	30938192	chr20:30938042-30938342
ENSDARG00000022763	chr20	31252819	chr20:31252669-31252969	31252828	chr20:31252678-31252978
ENSDARG00000007179	chr20	31496671	chr20:31496521-31496821	31496686	chr20:31496536-31496836
ENSDARG00000007179	chr20	31496671	chr20:31496521-31496821	31497302	chr20:31497152-31497452
ENSDARG00000007179	chr20	31496671	chr20:31496521-31496821	31743818	chr20:31743668-31743968
ENSDARG00000007179	chr20	31497302	chr20:31497152-31497452	31496686	chr20:31496536-31496836
ENSDARG00000007179	chr20	31497302	chr20:31497152-31497452	31497302	chr20:31497152-31497452
ENSDARG00000007179	chr20	31497302	chr20:31497152-31497452	31743818	chr20:31743668-31743968
ENSDARG00000007179	chr20	31743815	chr20:31743665-31743965	31496686	chr20:31496536-31496836
ENSDARG00000007179	chr20	31743815	chr20:31743665-31743965	31497302	chr20:31497152-31497452
ENSDARG00000007179	chr20	31743815	chr20:31743665-31743965	31743818	chr20:31743668-31743968
ENSDARG00000002656	chr20	31905965	chr20:31905815-31906115	31905965	chr20:31905815-31906115
ENSDARG00000029036	chr20	32045033	chr20:32044883-32045183	32045001	chr20:32044851-32045151
ENSDARG00000002826	chr20	32149016	chr20:32148866-32149166	32149016	chr20:32148866-32149166
ENSDARG00000042904	chr20	32332740	chr20:32332590-32332890	32332740	chr20:32332590-32332890
ENSDARG00000042902	chr20	32405425	chr20:32405275-32405575	32405425	chr20:32405275-32405575
ENSDARG00000017107	chr20	32446397	chr20:32446247-32446547	32446397	chr20:32446247-32446547
ENSDARG00000008593	chr20	33174914	chr20:33174764-33175064	33174914	chr20:33174764-33175064
ENSDARG00000008593	chr20	33174914	chr20:33174764-33175064	33175136	chr20:33174986-33175286
ENSDARG00000042187	chr20	33487734	chr20:33487584-33487884	33487734	chr20:33487584-33487884
ENSDARG00000032866	chr20	33497097	chr20:33496947-33497247	33497097	chr20:33496947-33497247
ENSDARG00000004877	chr20	33705193	chr20:33705043-33705343	33705222	chr20:33705072-33705372
ENSDARG00000012656	chr20	33864799	chr20:33864649-33864949	33864839	chr20:33864689-33864989
ENSDARG00000027046	chr20	34028969	chr20:34028819-34029119	34028966	chr20:34028816-34029116
ENSDARG00000016630	chr20	34069939	chr20:34069789-34070089	34069942	chr20:34069792-34070092
ENSDARG00000010276	chr20	34127417	chr20:34127267-34127567	NA	chr20:NA-NA
ENSDARG00000094010	chr20	34388343	chr20:34388193-34388493	34388343	chr20:34388193-34388493
ENSDARG00000008639	chr20	34453576	chr20:34453426-34453726	34453568	chr20:34453418-34453718
ENSDARG00000008568	chr20	34670245	chr20:34670095-34670395	34670215	chr20:34670065-34670365
ENSDARG00000042000	chr20	34711498	chr20:34711348-34711648	34711498	chr20:34711348-34711648
ENSDARG00000024195	chr20	34754607	chr20:34754457-34754757	34754607	chr20:34754457-34754757
ENSDARG00000030106	chr20	34801169	chr20:34801019-34801319	34801169	chr20:34801019-34801319
ENSDARG00000019920	chr20	35076419	chr20:35076269-35076569	NA	chr20:NA-NA
ENSDARG00000001807	chr20	35841582	chr20:35841432-35841732	35841582	chr20:35841432-35841732
ENSDARG00000014013	chr20	36416947	chr20:36416797-36417097	36416947	chr20:36416797-36417097
ENSDARG00000032049	chr20	36617285	chr20:36617135-36617435	36559989	chr20:36559839-36560139
ENSDARG00000032049	chr20	36617285	chr20:36617135-36617435	36575476	chr20:36575326-36575626
ENSDARG00000032049	chr20	36617285	chr20:36617135-36617435	36617285	chr20:36617135-36617435
ENSDARG00000042859	chr20	36671661	chr20:36671511-36671811	36671708	chr20:36671558-36671858
ENSDARG00000042864	chr20	36679216	chr20:36679066-36679366	36679216	chr20:36679066-36679366
ENSDARG00000016122	chr20	36799976	chr20:36799826-36800126	36799978	chr20:36799828-36800128
ENSDARG00000020594	chr20	36887177	chr20:36887027-36887327	36887177	chr20:36887027-36887327
ENSDARG00000030905	chr20	36917671	chr20:36917521-36917821	36917671	chr20:36917521-36917821
ENSDARG00000041944	chr20	37760444	chr20:37760294-37760594	37760444	chr20:37760294-37760594
ENSDARG00000042577	chr20	37813799	chr20:37813649-37813949	37813799	chr20:37813649-37813949
ENSDARG00000024471	chr20	37820925	chr20:37820775-37821075	37820925	chr20:37820775-37821075
ENSDARG00000016743	chr20	37933258	chr20:37933108-37933408	37933258	chr20:37933108-37933408
ENSDARG00000016743	chr20	37933258	chr20:37933108-37933408	37934322	chr20:37934172-37934472
ENSDARG00000016743	chr20	37934322	chr20:37934172-37934472	37933258	chr20:37933108-37933408
ENSDARG00000016743	chr20	37934322	chr20:37934172-37934472	37934322	chr20:37934172-37934472
ENSDARG00000041896	chr20	38787079	chr20:38786929-38787229	38778424	chr20:38778274-38778574
ENSDARG00000041896	chr20	38787079	chr20:38786929-38787229	38787079	chr20:38786929-38787229
ENSDARG00000041895	chr20	38827737	chr20:38827587-38827887	38827496	chr20:38827346-38827646
ENSDARG00000041895	chr20	38827737	chr20:38827587-38827887	38827737	chr20:38827587-38827887
ENSDARG00000021869	chr20	39103133	chr20:39102983-39103283	39103133	chr20:39102983-39103283
ENSDARG00000021753	chr20	39344134	chr20:39343984-39344284	39344115	chr20:39343965-39344265
ENSDARG00000007221	chr20	39368007	chr20:39367857-39368157	39368004	chr20:39367854-39368154
ENSDARG00000060944	chr20	39789043	chr20:39788893-39789193	39789040	chr20:39788890-39789190
ENSDARG00000053122	chr20	40320124	chr20:40319974-40320274	40320124	chr20:40319974-40320274
ENSDARG00000034650	chr20	40370737	chr20:40370587-40370887	40370737	chr20:40370587-40370887
ENSDARG00000053097	chr20	40487205	chr20:40487055-40487355	40487205	chr20:40487055-40487355
ENSDARG00000041799	chr20	40720460	chr20:40720310-40720610	40720486	chr20:40720336-40720636
ENSDARG00000069401	chr20	41992812	chr20:41992662-41992962	41992879	chr20:41992729-41993029
ENSDARG00000027813	chr20	42241473	chr20:42241323-42241623	42241473	chr20:42241323-42241623
ENSDARG00000015907	chr20	42378904	chr20:42378754-42379054	42378866	chr20:42378716-42379016
ENSDARG00000041706	chr20	42439882	chr20:42439732-42440032	42439901	chr20:42439751-42440051
ENSDARG00000023111	chr20	42702833	chr20:42702683-42702983	42702833	chr20:42702683-42702983
ENSDARG00000069302	chr20	43079470	chr20:43079320-43079620	43079470	chr20:43079320-43079620
ENSDARG00000029472	chr20	43346009	chr20:43345859-43346159	43346042	chr20:43345892-43346192
ENSDARG00000069252	chr20	NA	chr20:NA-NA	NA	chr20:NA-NA
ENSDARG00000069251	chr20	43743701	chr20:43743551-43743851	NA	chr20:NA-NA
ENSDARG00000069241	chr20	43750737	chr20:43750587-43750887	43750737	chr20:43750587-43750887
ENSDARG00000069245	chr20	NA	chr20:NA-NA	43775547	chr20:43775397-43775697
ENSDARG00000006397	chr20	43786454	chr20:43786304-43786604	43786445	chr20:43786295-43786595
ENSDARG00000026630	chr20	43917725	chr20:43917575-43917875	43917690	chr20:43917540-43917840
ENSDARG00000060554	chr20	44460790	chr20:44460640-44460940	44460790	chr20:44460640-44460940
ENSDARG00000052625	chr20	44496171	chr20:44496021-44496321	44496171	chr20:44496021-44496321
ENSDARG00000087180	chr20	44576979	chr20:44576829-44577129	44576991	chr20:44576841-44577141
ENSDARG00000069101	chr20	45661035	chr20:45660885-45661185	45661018	chr20:45660868-45661168
ENSDARG00000042344	chr20	45772259	chr20:45772109-45772409	45772259	chr20:45772109-45772409
ENSDARG00000052652	chr20	45812158	chr20:45812008-45812308	45812157	chr20:45812007-45812307
ENSDARG00000096676	chr20	45983326	chr20:45983176-45983476	45983326	chr20:45983176-45983476
ENSDARG00000041397	chr20	46534177	chr20:46534027-46534327	46534189	chr20:46534039-46534339
ENSDARG00000041391	chr20	46541802	chr20:46541652-46541952	46541802	chr20:46541652-46541952
ENSDARG00000031683	chr20	46554441	chr20:46554291-46554591	46554441	chr20:46554291-46554591
ENSDARG00000101260	chr20	46866938	chr20:46866788-46867088	46866938	chr20:46866788-46867088
ENSDARG00000005394	chr20	47027364	chr20:47027214-47027514	47027336	chr20:47027186-47027486
ENSDARG00000077694	chr20	47348152	chr20:47348002-47348302	47348117	chr20:47347967-47348267
ENSDARG00000012667	chr20	47705217	chr20:47705067-47705367	NA	chr20:NA-NA
ENSDARG00000023272	chr20	47732610	chr20:47732460-47732760	NA	chr20:NA-NA
ENSDARG00000057151	chr20	48061378	chr20:48061228-48061528	48061378	chr20:48061228-48061528
ENSDARG00000100162	chr20	48470605	chr20:48470455-48470755	48470605	chr20:48470455-48470755
ENSDARG00000091756	chr20	48485371	chr20:48485221-48485521	48485371	chr20:48485221-48485521
ENSDARG00000102744	chr20	48604202	chr20:48604052-48604352	48604202	chr20:48604052-48604352
ENSDARG00000102744	chr20	48604202	chr20:48604052-48604352	48604654	chr20:48604504-48604804
ENSDARG00000102744	chr20	48604640	chr20:48604490-48604790	48604202	chr20:48604052-48604352
ENSDARG00000102744	chr20	48604640	chr20:48604490-48604790	48604654	chr20:48604504-48604804
ENSDARG00000101900	chr20	48898500	chr20:48898350-48898650	NA	chr20:NA-NA
ENSDARG00000101900	chr20	48898500	chr20:48898350-48898650	48898500	chr20:48898350-48898650
ENSDARG00000039493	chr20	49117402	chr20:49117252-49117552	49117413	chr20:49117263-49117563
ENSDARG00000110700	chr20	49704977	chr20:49704827-49705127	49704977	chr20:49704827-49705127
ENSDARG00000026811	chr20	50014993	chr20:50014843-50015143	50014976	chr20:50014826-50015126
ENSDARG00000011175	chr20	51100651	chr20:51100501-51100801	51100651	chr20:51100501-51100801
ENSDARG00000006395	chr20	51186566	chr20:51186416-51186716	51186566	chr20:51186416-51186716
ENSDARG00000007886	chr20	51267231	chr20:51267081-51267381	51267231	chr20:51267081-51267381
ENSDARG00000007886	chr20	51267231	chr20:51267081-51267381	51267417	chr20:51267267-51267567
ENSDARG00000068367	chr20	51307848	chr20:51307698-51307998	51307833	chr20:51307683-51307983
ENSDARG00000044949	chr20	51386547	chr20:51386397-51386697	51386547	chr20:51386397-51386697
ENSDARG00000091598	chr20	51399099	chr20:51398949-51399249	51399099	chr20:51398949-51399249
ENSDARG00000091595	chr20	51656412	chr20:51656262-51656562	51656412	chr20:51656262-51656562
ENSDARG00000013659	chr20	51727830	chr20:51727680-51727980	51727830	chr20:51727680-51727980
ENSDARG00000008184	chr20	51814076	chr20:51813926-51814226	51814076	chr20:51813926-51814226
ENSDARG00000008184	chr20	51814076	chr20:51813926-51814226	51831697	chr20:51831547-51831847
ENSDARG00000008184	chr20	51831697	chr20:51831547-51831847	51814076	chr20:51813926-51814226
ENSDARG00000008184	chr20	51831697	chr20:51831547-51831847	51831697	chr20:51831547-51831847
ENSDARG00000027930	chr20	52314286	chr20:52314136-52314436	52314286	chr20:52314136-52314436
ENSDARG00000029581	chr20	52846213	chr20:52846063-52846363	52846213	chr20:52846063-52846363
ENSDARG00000101062	chr20	52928482	chr20:52928332-52928632	52928504	chr20:52928354-52928654
ENSDARG00000098952	chr20	52967926	chr20:52967776-52968076	52967926	chr20:52967776-52968076
ENSDARG00000110608	chr20	53176755	chr20:53176605-53176905	53176758	chr20:53176608-53176908
ENSDARG00000057352	chr20	53624702	chr20:53624552-53624852	53624648	chr20:53624498-53624798
ENSDARG00000031200	chr20	53949793	chr20:53949643-53949943	53949790	chr20:53949640-53949940
ENSDARG00000031200	chr20	53949793	chr20:53949643-53949943	53963488	chr20:53963338-53963638
ENSDARG00000010478	chr20	53996122	chr20:53995972-53996272	53996122	chr20:53995972-53996272
ENSDARG00000052408	chr20	54074982	chr20:54074832-54075132	54074982	chr20:54074832-54075132
ENSDARG00000101626	chr20	54198145	chr20:54197995-54198295	54198145	chr20:54197995-54198295
ENSDARG00000100209	chr20	54245370	chr20:54245220-54245520	54245372	chr20:54245222-54245522
ENSDARG00000098059	chr20	54259788	chr20:54259638-54259938	54259806	chr20:54259656-54259956
ENSDARG00000093659	chr20	54381184	chr20:54381034-54381334	54381184	chr20:54381034-54381334
ENSDARG00000027978	chr20	54435416	chr20:54435266-54435566	54435409	chr20:54435259-54435559
ENSDARG00000068916	chr20	54522692	chr20:54522542-54522842	54522692	chr20:54522542-54522842
ENSDARG00000025703	chr21	51529	chr21:51379-51679	51529	chr21:51379-51679
ENSDARG00000108788	chr21	76586	chr21:76436-76736	76607	chr21:76457-76757
ENSDARG00000101270	chr21	170032	chr21:169882-170182	170034	chr21:169884-170184
ENSDARG00000101873	chr21	233233	chr21:233083-233383	233261	chr21:233111-233411
ENSDARG00000021550	chr21	382442	chr21:382292-382592	382442	chr21:382292-382592
ENSDARG00000098859	chr21	520429	chr21:520279-520579	520432	chr21:520282-520582
ENSDARG00000104782	chr21	724001	chr21:723851-724151	723999	chr21:723849-724149
ENSDARG00000061100	chr21	944729	chr21:944579-944879	944729	chr21:944579-944879
ENSDARG00000089844	chr21	974455	chr21:974305-974605	974455	chr21:974305-974605
